essay,id
"The worker was afraid. Suddenly, he had a good idea He can to the picture and he was very afraid, So he threw a clean tooth 子 to the picture and Mr Field went to the picture and saw he picture, He was very happily and he",e35f7963bee4d7790e63b8cc133b5b3a
"Hello, everyone! My dream is to be an astronts. 
I think everything in space is very interesting. I want to know when there's no gravity how to live. That's amazing! 
I want to go to the Moon the best, it very beautiful. I want to walk on the Moon and take photos, if my camera still works there.
I'll trying best to close to my dream. I'll read many books about space. I'll see many film about space, too. I'll do more exercises every day because my body into space may get wea",d159979624e89a62c63740b1f78d32e9
"My school has many clubs. If you want to take part in the Which club, you can tell me. The Cool Player Club is a running club. If you take part in the Cool Player Club, you will take exercise every day, and keep to watch the match, so you can keep healthy. If you take part in the Smart Readers, you must read good books and wirte diary, so you can do some learning. If you take part in the Good cooks club, you must make healthy to eat, and learning how to cook, so you can have a healthy life. If you go to the Sing Star Club, you must love singing and have a good sound, so you can take part in the singing match.",ed8742f468d1747d8a18f48194358d53
"San Mao is a celebrated modern writer from China. There are many journeys to the other towns of San Mao in her articles. Here are some of her information. 
San Mao was born in Chongqing on March 26th, 1943. Her family moved to Taiwan in 1948. In 1967, she studied abroad in Spain. After that, she studied in Germany, the U.S.A, etc, and in 1973, San Mao married with Jose and lived in the Sahara",6d4bd8703646d2efe96e90ef6fe98649
"In spring, the weather start to get warm and wet. Trees and glasses to turn green. It is interesting to take a trip, but it often rains. 
  Last season is summer, In summer the weather is very hot in Shenzhen. We can go to sea and eat ice cream. We can during the summer holiday, too.
  After autumn, the weather is cool and dry. It is a good weather in season. Leaves turn from falling the trees. It is a good season to take a trip at this time of the year.
  In winter, is very cold and snow. It is about twenty days in ShenZhen. We will during",ada36c916888b4e7dfd6b19be9d5628c
"My dream
Hello, everyone! My dream is to be an astronauts. Because I want to know when there's no gravity, what can we live? 
I like moon. because I want to see aliens if there is a alien. I want to go to the moon boy spaceship. The moon is around 380.000 km from the Earth. It'll take us about four days to get here. There's no gravity so I'll walk on the moon and takes as many photos as loan. There's no air so I'll wear a spacesuit. 
live in space it is very dangerous. so I'll read lots of books about the moon. and see lots of films about the moon and do exercises every day",5dc608e02e2e282b39c8fbb8774de28f
"Dear Ricky,
  I'm glad to receive your letter. Now let me introduce the seasons in Shenzhen to you.
  In Spring, the weather gets warm and wet. Plants starts to grow. Everything is green. People love hiking and so on. My favourite season is Spring, too. It's very comfortable!
  Summer is the hottest season in Shenzhen. It is long, hot and rainy. It is nice to go to the beach! Going Swimming, playing on the beach are most people favourite! 
  Autumn is cool and dry. It's also sunny, too. People love to fly kites or go on a picnic. That's very nice.
  Winter is also cold and dry.",4d84bf8943ed92517a17b9cd87fb5e6b
"Dear Sir/Madam
I want to apply for the Britain school. I am very like to make friends with the Britain students. 
I am very good at talking with others and reading. I have already toured around the UK. I not only good at English, but also the Chinese. I also can teach the Chinese with others. Usually, include the chinese culture and history. I am very glad to share with all of the students.
I want to be a exchange student because I want to learn more about information for British. And often learn some Britain culture and",d49138d44e11b27d5470cea01ac3e2a9
"The worker throwed a pen to the picture. Mr Field was amazing that he got down the pedal to watch his picture. At this time, he heard a noise. He looked the pedal where he stood just now. He found the pedal has been broken for a short time. The worker walked out, and told Mr Field what was happened. Mr Field thanked the worker. They watched the picture and soon they became good friends.
  The second day, the king enjoyed watching the picture, too ""What a beautiful picture it is!"" The king said.",9a3ad24d1b11df75c158c35e8f26cb21
"Hello, If you like, you can go there. Ypu is Cool player, run one hour every day. You look rest. You can healthy. You is Smart Readers, reading book, write smell book. can learn about to some. You can is Good cooks, take healthy Learn about take Have healthy life.",b2f044b0ae0500c38e236d6f697628e5
"Dear Li Lin
I have got good news to tell you, I've booked tickets for you on discount.
In the 20th, I go to the Guangzhou, live in Holiday Inn . the Guangzhou is so good! In 21th - 26th I fly to the Beajing play five days.",b05fb9020983474b66e36f7601f4815e
"My invention is a flying bike. It has two wheels and two wings. You can drive it on the ground and fly in the sky. If you see the beautiful things, you can use it to take photos. When you feel boring, it can talk with you. The  flying bike runs at a fast speed. It use the solar power to work. I think it is saving power. In the future, it will swim in the sea. It will carry passengers. I hope I can do it better.",4cfb4eda8660c01634ca81af54de94a7
I have two friends. They are Wang Fang. He always Finish homework on time. He always Help with the  housework. He walk to school is seldom. He never stay up. They are Li Hua. She never Finish homework on time. She help with the housework is seldom. She always walk to school. She usually stay up.,9055558bf1fda12a8d4022b3ecbfd184
"The worker shouted loudly to stop him. The worker said:"" sir, there have a big pedal. "" And the worker said: "" You should be careful."" Mr Field after listening he be careful walk down the pedal. Mr Field was thank for the worker. So, Mr Field decision drawing a beautiful picture give the worker. The worker are very happy.
Since then, They became friends.",639b43181ce8b0067cc1e98cf4974065
"There are some clubs, I will tell you something about these clubs. Cool Player , if you join it, you should do sports an hour every day, and you can watch matchs. If you join Smart Readers, you should read good books, and write. And Good cooks, you can learn about cook. The Cool player is make you stay healthy. 
In the Smart Readers , you can learn more. In the Goed cooks, you can stay the healthy life.",4f41a5c2b19e3a721667665dcf660c97
"I have two friends. They are Wang Fang and Li Hua.
Wang Fang is an interesting girl. She often laugh at me. She always finish homework on time. She also always help with the housework. she seldom walk to school. She never stay up. 
Li Hua is a good boy. But he never finish homework on time. He seldom help with the housework. He usually walk to school. He usually stay up.",2378ab919a248e57f4ab3ac5e232b3e0
"Sanmao, a famous Chinese writer was born in Chongqing in 1943.
  In 1948. she moved to Taiwan with her parents. She went abroad for study in 1967. And she went many foreign countries to study such as Spain. the US. In 1973. Sanmao was married with Jose and lived in Sahara. In 1976 she wrote a book named The stories of the Sahara. In 1981 she went back to Taiwan and taught at a univisity. 
  Sanmao died in 1991. And she wrote so many books that lots of readers liked her. What's more her works spread the culture of other regions. We can learn a lot from these.
  In my opinion, Sanmao was a great winter.",c91eca9807ac5a2a9ea1c9877c254a7c
"I know you are going to visit Hong Kong next week. So let me tell you something about it. 
Hong Kong is in the south of China. It across the Shenzhen. It is the one of the richest city in the world.
Every year, there are many visitors to sightseeing in Hong Kong, because it is a shopping paradise. 
There are also many places of interest, such as Ocean Park and Hong Kong disneyland.
If you like eating foods, you will enjoy something delicious foods in Hong Kong. And Hong Kong is a food paradise too. 
I think you will have a wonderful time in Hong Kong.",4ede98b37a8ae7d038afb279334c8ec6
"Hello, everyone! My dream is to be an astronauts, because I like space. Will you no gravity to live? 
I like go to the Moon the best. I will work around the moo and take photos is space. So, I do exercise every day. I also read a space book, and I see a space film. There's no gravity in spase so I weas a spacesuit, becaus they were help me breathe air. I will wark around the Moon with my best frien 
I think a long as I work hard, I'll realize my dream. I can't wait.",5dc9be17b8c12f046c86d5f0cd7cca5b
"I have two friend. They are very fun. Wang Fang always Finish homework on 8:30 p. Li Hua always doing homework at 7:50 p.m. but, Li Hua homework many worries. Wang Fang usually Help with the mother housework,  Li Hua is always help with the mother housework. Wang Fang always walk to school.  but Li Hua never walk to school. Wang Fang never stay up.  Li Hua usually stay up watching TV. There are my friend.",ca7c1c8874a06550b2e8014ae3cc8a7a
"On the Internet, we can learn English and other subjects. On the Internet, we can search for information and do our homework on the computer.
On the Internet, we can go shopping, send emails to our friends, listen to music, watch movies, talk to our friends and play computer games. But play a lot of computer games is bad for us. We can read books on the Internet. so we don't buy books. 
Internet is good for us, but sometimes is bad for us.",6bca8122e982ce3479521cd09113bb86
"My dream
Hello, everyone! My dream is to be spacecraft . I'm right not thingers has hobby. So, I want go the the Moon. In space have a lot of thinges, that as : UFO , satellite parts of rockets.
If I'll going to the Moon, I'll take a photoes and walk slowly on the Moon. In the future, I'm read a lot of have space book. I'm see a lot of space field. I'm have do lots of exercist. I'll do lot of train realiz my dream.",e86264c5e2130728ca1c360b0f828411
"The Internet is good for us learning. It can help us search for in formation. We can watch movies or listen to music on it. We can do homework on it, and we can do shopping on it too.
  Sometimes, we can play computer games and enjoy it. So, It's good for us.",ebf8b0bcf827206e236ad2830863f173
"Dear Judy,
I have got good news to tell you. I've booked the tickets for you on discount. On January twenty afternoon. you will arrive at GuangZhou. you live in Holiday Inn. On January twenty-one afternoon to January twenty-six. you will fly to BeiJing travel five days. On January twenty-six evening you will return to GuangZhou. On January twenty-seven to thirty. you will eat food Go to Beijing road go shopping, visit Asian Sports Village, GuangZhou Tower. On January thirty-one morning. you will back America. you will have good time!
yours",5dd6cd2887559eea7a9550f78b6e5a60
"Dear Ricky,
I'm glad to receive your letter. Now let me introduce the seasons in Shenzhen to you. In spring, the weather start to get warm. Plants start to grow. It is exciting to take at trip in Spring.  The weather is hot in summer. Summer longer than spring, autumn and winter. In autumn, trees falling from the trees. The weather is cool and dry in autumn Winter is the coldest in Shenzhen, but  chrldren like winter best because they love play in the snow. The Spring Festival and favoutie holiday in it, too, but winter is the shorest in four season. 
Yours,
Li Ming",fe6e944d1a7d31b2b522f3b056f24b3f
"Dear Ricky
 I'm glad for to receive your letter. Now let me introduce the seasons in shenzhen to you. Spring the weather starts to get warm. It often wet. Summer very long. It often hot and rains, autumn is cool and rains. the winer is the coldest seasons 
                                                                                             Yours 
                                                                                             Li Ming.",69a45527edef638a994dbb25d59dfb19
"Dear Sir
Hellow, Sir, I'm a student from Shenzhen. I want to be an exchange student to your school.
I want to be the exchange student because I want to travell to another country. Also, I want to practice myself. I'm a better choice becaus I can speak English better than the Others. Also, I have learnt some English culture. These will help me a lot. Next, I want to make some British friends. So I can learn English from him and I will also teach him Chinese. 
I'm looking foward to your letter.",d4f975143ba7e13f4619bdd27c7995be
"Dear Rickey: 
I'm glad to receive your letter. Now let me introduce the seasons in Shenzhen to you. 
Spring is the best season for most people. In spring, the weather to get warm and wet. The most plants beain to grow. 
In summer, the weather is very hot and it often rainy. Summer is very long so I don't like summer. 
In Shenzhen, autumn is sunny weather. Autumn is cool and I feel very comfortable. 
Winter is the coldest season in Shenzhen. During twenty days of winter. In Shenzhen, winter never snows so I think winter is boring.
Yours",19e31f253109faca761ad6fd67b20709
"In spring, the weather will turns warm. The flowers will open because the sun shines and the air is wet. In summer, The weather is very hot and often rains. In autumn, The weather is cool and dry and the sun alway shines, nicely day. In winter, shenzhen coldest seasons. It's about 20 doys.",bb36e8d5365eae8b873b5fb2b16a976a
"I have two friends. They are very friendly. First friend is Wang Fang. He always finish homework on time. In his space times, he always help with the housework. He seldom walks to school so I think his home is not close to school. He never stay up.
Next friend is Li Hua. He live in the flower garden so his home is close to school. He always go to school on foot. He never finish home work on time. He seldom help wi the housework. I think Liu Hua is not very good. 
This is my friends daily.",5dde4969a85db92b94d2ddaee188dcd2
"I have two friends, They are WangFang and LiHua. Wang Fang alway Finish home work on time, but Lihua never Finish homework on time. Wang Fang help with the housework. Li Hua don't,
  Wang Fang sometimes go to school on foot, Li Hua usually go to school on foot.
  Wang Fang never stay up, but Li hua usually stay up.
  These are my friends different daily life.",621c78f72728b575a9c5e0cbc125fb15
"Dear Ricky,
I'm glad to receive your letter. Now let me introduce the seasons in Shenzhen to you.
In Spring, the weather in Shenzhen is starts to get warm. It often rain. It's wet.
The Summer in Shenzhen is very lent long. It's hot and rainy. It is nice to eat ice cream in the hot weather. 
In Autumn, the weather in Shenzhen is cool. It often sunny. It is seldom rainy and windy. It is nice to go on a picnic of the year because the weather is cool and dry.
Winter is very cold. But, it is no snowy in Shenzhen. It is very cold about 20 days.
Yours,",6d7997bca58fea407f4593b1440a5f85
"Hongkong is in the north of china and across to the Shenzheng。 Hongkong is one of the biggest cities in the world。 Every year, a lot of people goes to the Hang kong to go sightseeing and go shopping。 Because Hong Kong is a shopping paradise。 There are many places of interest in Hongkong。such as the Ocean Park and Hongkong Disneyland。 If you like delicious food, Hong Kong is a delicious food padise too。 HongKong is a beautiful and modern city。",24d9b5324b16b4cb988377145869ed97
"Dear Madam,",5def97f13aa44c2b391778564364f491
"Hi everyone! Welcome my clud, we have many good clud. Cool Player can help you health. Every day stops one hour, you can play football, table tinne and many storp. And look rock Smart Readers, can read good book and wirter read book bright. Because can help you many sting. Good cooks can help you eat health food. So you cook health vegether, learn about cook. And we have a Sing song. In Sing song you can sing many songs, and can help you singing very good. This is we clud, if you like, you well come in .",6c53fbb02729c2236957cea50cfb6a1a
The Wolf Warrior II director and star is Wujing. He is a good director.,fb019a36037b903b52c6e827cf6b5c9c
"The worker say, "" Hello, you must be careful, because you is very dangrous now."" "" Why?"" ask Mr Field, ""If you look your under, you will be very afraid."" Mr Field look under and say."" What happenes?""""You must walk front, because you hury up to drop down!"" ""Oh, thank you,"" Mr Field say and walk front. The worker say "" Why did you stand on the pedal?"" ""Because I want to watch my picture, it is so wonderful."" Mr Field ask.
This story tell us. If you like something , you will forget something include your life.",d1bbc69447e3807b106cc29239d3d35d
"I know you are going to visit Hong Kong next week. So let me tell you something about it.
  HongKong is in the south of China, just opposide Shenzhen. It is one of the richist cities in the world. There are many tall buildings. HongKong. At night, these tall buildings light up the sky in all directions. Thousands of people from all over the world come to HongKong for sightseeing every year because HongKong is a shopping paradise. There are not only many clothes for the rich but also many interesting things for the poor. You can buy everything here.//Hong Kong also has many places of interest, such as the Ocean Park and the Hongkong Disneyland.
  If you are a lover of delicious food, you will love here. There are all kinds of food in Hongkong.",41558ffaff6ef776cbeb7f665dfb4aa3
"School Clubs
In my school, has many clubs. Let me tell you something about it. I f you like sport, you can join the Cool Player Club. People in club we sport one hour every day and watch some matches. You can keep healthy there. If you like reading, you can join the Smart Readers Club. You can read some good books there. It will make you learn abou many there. You can join the Good cooks club, you will learn cooking there. Finally, you can join the Solar Pou Club, you can make some wonderful machines here. This machines make power from the Sun.",5dfc64bfe58dcfefa9738760dd6badbc
"San mao is a well-known writer from China. She was barn in Chong Qin on March 26th, 1943. 
For some reasons, she moved to Taiwan with her parents in 1948. 19 years later, she studied abroad in many countries such as the Spain, the Germany, the USA and so on. 1973 was a special year for her, because she got married with Jose and they moved to the Sahara . She finished her first work The stories of the Sahara three years after moving to the Sahara. Then she came back to Taiwan and worked as a university teacher in 1981. She left us forever when she was 48.",b6c12866c6f050b583793cd3e694ff81
"Dear Sir,
  Hello, I'm Li Hua. I want to exchange British. Students in your school.
  First, I want to learn about England culture. Second, I want to eat a lot of famous food and make some new friends. Then, I very like to traveling. I want learn about there history.
Yours sincerely,
Li Hua.",ee92b1ddf50e27ad7306a496ec1cc2b7
"There are more club in my school. There are the cool player , smart Peaders, Good cooks, and Good football player. The cool player is playing sport an hour every. And last year, there was very important in the school, because people don't like sport. and the Smart Peaders can help you read good book. and write the book writer, can learn about something. The Good cooks, It's the cookings club, you can learn abou cooking and have a healthy life. The good football player is many people like to play football and make friends with. I think you can have a great club. Please to see many clubs and join there.",5e023846f4177367e360b15adb77a242
"Wang Fang and Li Hua. Wang Fang has lots of good hobbies. But Li Hua doesn't. Wang Fang always finishes her homework on time, so she never stay up. But Li Hua never finishes her homework on time, so she usually stay up. Wang fang very hard. She usually helps with the housework. And Li Hua doesn't.
Wang Fang's house is far from her school. She seldom walks to school. Li Hua's house is far from her school, too. But she usually gets up early and walks to school. So Li Fang is healthy. 
They're all my best friends, and I study with them.",28b6485f4ddb5f980908d6dcaa3c8687
"Hong Kong is across Shenzhen. It is one of the cities in the world. Every year, many people travel in to Hong Kong. Because it is a shopping paradise. There are many place, too. Such as the Ocean Park and Hong Kong Disneyland. If you like delicious foods. It is a food paradise, too. It has many different delicious foods. I think it is nice to travel to Hong Kong. I wish you have a wonderful time at HongKong.",4c96c85311bd32bc200278a6ca4a0078
"My dream
Hello, everyone! My dream is to be an astronaut because I am interested in space. And I want to know how to live without gravity.
I want to go to the Moon because I like it very much. If I go to the Moon, I will walk on it and take as many photos as I can. that is, if my camera still works there. 
To be an astronaut is very difficult. You may have a strong and healthy body so I will do exercises every day. I should read a large amount of books and movies, too. 
I think as long as I work hard, I'll",ab2987787d61dd3b7187f6ad08eeb534
"I know you are going to visit Hongkong next week. So Let me tell you something about it. 
Hong Kong is in the south of the China, just acro the Shenzhen. And Hongkong is one of the richest city in the world. It is a good cities to risit. It's famous around the world, so the people from all over the world to travel in to Shanghai each year. In Shanghai, you can also buy something good things, so people say Shanghai is a shopping paradise. There is a lot of good place in Shanghai, such as the Ocean Park, Hong Kong Disnegland and so on. If you like food, you can go there too. It is  many deilous food",a63761ea71f422aaa201b1a58fcfb22f
"My dream 
Hello, everyone! My dream is to be an astronaut. Because I world feel about peop in the not gravity. I will want to the moon I will want to the moon, because I will world to walk on the moon and takes some photos for the Earth. But now, I must reads a lot of books and do a lot of excircise very day so that I become an astronaut.",a4721ba9be1fb91c05f78d643c70b80d
"San Mao was a famous writer in China. She was writer who was full of special colour. 
San Mao was borned in Chongqin in 1943. But she went to Taiwan in 1948 with her parents. And in 1967, she went to the foreign country to study. When she was 30 years old, she married with Joes and lived in the Sahara She lived with her husband in the Sahara for five years. After that, she returned to the Taiwan and worked as a teacher in university. However, She died in 1991. What a pity! 
Sanmao wrote a lot of books on her lives and they were very popular. We will remember Sanmao forever !",9bfc8ca082df7e6457dda5384c3ac3a9
"In spring. The weather is wet and warm. It is nice to go on a picnic. But Sometimes it is often rains. In summer. There is also rainy day. It is hot to. It is nice to go to swimming in the summer. In antumn. The weather is very cool. I think it is a nice weather. In winter. It is very cold but it is isn't snowy. 
It is the good weather in summer. I like summer.",1d36000586682a88a8f19ad63219e5f2
"The worker said loudly to Mr Field: "" It is too dangerous to watching the picture on the pedal, stop doing it and get down, if you do it, you will be safe!"" 
Mr Field quickly realized he on the pedal and almost fell off the pedal. He got down as quickly as he can, when he got down, he smilt at the workle and thank him. The worker said:"" I am glad you did fell down, don't forget don't do it next time, it was to dangerous and you must be careful!""",d1777fde6ddadd82c9020929405ff5a5
"My name is Li hua. I'm from junior hight school students. I want to go Your school.
First, Let me introduce myself. I am good at maths, Because, maths is very interesting but I don't good at Chinese. As a chinese man. I will become chinese better and I am good at playing football. 
I look forward to You anser. Thak  You.",fe1eb418f3aed1ac84f848a4a2071590
I know you are going to visit Hongkong next week.  so let me tell you something about it. If you want go shopping. You will visit the Hongkong. Every year. It is from all over the world. Because it is shopping  Paradise. Hong Kong was a big cities. Hong Kong is many play. It is the Ocean Park and Hong kong Disneyland. If you like eat Hong Kong was food paradise. It is many food. Hongkong is it so good.  You will have wonderful time.,d46567dc8bcf662231f5db2a95c7671e
"I know your are going to visit Hong Kong next week. So let me tell you something about it. 
Hong Kong is in the north of China, it is across Shenzhen. Hong Kong is one of the richest cities in the world. There are many visitors in Hong Kong to travel every year, because it is a shopping paradise. If you want to go shopping, you can buy a large number of things, such as clothes, food and drink. Hong Kong is also famous for it's food, you can enjoy delicious food in Hong Kong, it has many kinds of delicious food. Hong Kong has many places to visit. You can visit the Ocean Park and Hong Kong Disneyland,",90199b493c00925bfb8bd7d28b9972d1
"The worker thought: Mr Field will fall off the pedal. I must help him. Then he threw a brush to Mr Field's drawing and said:"" be careful! Mr Field. "" Mr Field looked the brush and went to pick it. So, Mr Field didn't fall off the pedal. Mr Field understand. The worker wanted to help him. Mr Field said to the worker:"" Thank for you help, I will be careful."" The worker said: "" You are welcome."" After that, Mr Field finished his drawing and the king gave him a lot of money.",b90b24520a3652b2024b1226d49831d1
"Hongkong is in the south of  China, it is  near sheng zhen.  It's one of the richest cities in the world. If you like shopping, you will I love it. Every year, people in every direction come to Hong Kong.  Because it is a shopping paradise in the world. There also some place of interest, such as the Ocean Park, and Hong Kong Disneyland land, and it is a food paradise. It has many delicious. food from all over the world, I'm sure, if you go to Hongkong , you will have a wonderful time.",ce8dff1516b516070e554620442aa188
"We have to 20th afternoon arrived in the wet city of Guangzhou, This is you first trip to Thailand. you Holiday Inn was very clean house. 21th afternoon-26th fly beijing take a trip five day. 26th return Guangzhou. 27th-30th with eat food. Beijing lu go shopping. go to the Asian Sports Village and go to the Guangzhou Tower. 31th afternoon you return US. I feel good here and hope to be able to come back next year. 
Yours,
Li Lin",738827ac21e77a66e5b72bfec3926b05
"San mao
San man is one of the most famous writers in China. She born on Match 26th 1943 in Chong qing. 
1948, She moved to taiwan with her parents. 1967, She went to some countries to lean such as US.  1973, she married with Jose and decided to live in Sahara . 1976, she writed he first book《The stories of the Sahara》 1981, she back to taiwan and be a teacher.
April 1st 1991 She died in the hospital. 
She has many books in he whole live. The books all be liked by people.",f422507a217a06f0b8feb2fe673ab334
"I know you are going to visit Hong Kong next. So let me tell you something about.
Hong Kong is in the south of China, across Shenzhen. It is one of the biggest cities. Every year many people like having a good time in Hong Kong, because Hong Kong is a shopping paradise. You can buy some great thing in Hong Kong. Hong Kong has lots of places. Such as the Ocean Park, you can see a dolphin show in there. And you can take many photos in Hong Kong Disneyland. If you like eating, you can also eat many food in Hong Kong. Because Hong Kong is a delicious food paradise, too. You can eat many delicious. and great food there.",4f49e04e30fe555087206dded5c077da
"The worker said, ""Ah~ Are you OK?"" He said, ""I think I am breake my leg. Help me, please. ""The worker carried him to hospital. When he was cured his leg, he realized his painting was lost. He was very worried. He afraid the king will punish him. even let him die. That night. He was very sad. Suddenly, a god came here. The god said,"" I will help you, Don't worried. "" He said,"" How Can you help me? The king will be angry for me.""Later, the god make a new painting as same as before. He was surprised and very thankful for god. 
In the end, the king gave him a lot of money and the man had a happy lives at last.",e361448fa3c16cd43913d54d8899f405
"Dear Madam
I am Li Hua. I want to be an exchange student of your school.  
I am good at English, so I think I will talk with English students correctly. I can teach them Chinese. You know, Chinese is the most popular language. I will teach them until they can talk in Chinese easily. I want to study in British because I think British is a fantastic country, and I want to feel its fantasy, make more friends and make my English better. That is my dream. 
Please give me an answer. Write soon. 
Your sincerely,",47bbee486b6e646d05641f00a30a372e
"Dear Sir.
My name is Lihua. I very like English. you school is very good.",ab387a0324bba08632f965f5c15a6609
"On the inornet
The  internet is becoming more and more import in our daily life.",85257010b7832b1ae3e15856027eca92
"I have two friends. They are Wang Fang and Li Hua. We do everything together. Wang Fang finishes her homework on time every day, but Li Hua never finishes on time. Wang Fang always helps with the housework. It's good. She seldom walks to school because her home is not close to school. And she never stay up. I think it is a good habit. Li Hua seldom helps with the housework.  She thinks it is tired. Her home is close to school so she usually walks to school. She usually stays up but I think it is bad. 
Wang Fang and Lihua are so",e2ee8ef044edb53cea03fcbf1bbedf9e
"San Mao was born on May 26th, 1943, in Chongqing Provice. At her age of 3, she moved to Taiwan with her parents. In 1967, she want to foreign countries to study, such as U.S and Germany. After that, she married Jose and lived in Sahara in 1973. The Stories of the Sahara, which book was writtem by San Mao came out. It is first novel writhem by San Mao. In 1981, she came to Taiwan and work in a university. Unluckily, she was died on January. 4th, 1991. 
San Mao had writtern lots of novels which are liked by readers. She has been remembered as one of the most famous  women writers so far.",ba2fec9b2d5a79760357447673c77284
"On the afternoon of Jan. 20th, you will arrive in Guang and live in Holiday Inn. On the afternoon of Jan 21th to 26th, you will travil into the BeiJin. On the evening of  Jan 26th, you will come back Guangzhou. On 27th to 30th, you can do many things in Guangzhou ! Eat delinous food, go shopping , visit Asian Sports Village and visit Guangzhou Tower. And on the morning of 31th, you will come back to the USA.",f9894581458155f1247d7479048f12a0
"Club is very well. You can make many thing to do, such as cool player, Smart Readers, Good Cooks and singer. Cool Player is very cool. You can run and play an hour in everyday. We should take a match. Cool player can keep healthy. Smart Readers is read many good books, and write read books, Smart Readers can study many China. Good cooks is take a healthy foods to eat.  We study to do foods. We can have a healthy life singer is sing and dance, sing is very good. I like sing.  Do you like singing? Singer can make wonderful time. 
Welcome to our school club. Do you want take a healthy food! Don't wait!",62eb0bee61331f6f577335e7e0fd80d6
"I am a junior high school student. 
I have a best friend. They name is Mang Fang and Li Hua. We like go to school. Mang Fang seldom walk to school. But Li Hua alway walk to school. We like like finish howe work on time. Mang Fang always finish home work on time. Li Hua never finish howe work on time. 
They help my finish howese work. Wang Fang is always. Li Hua is usually help with my finish howese work. 
Wang Fang is never stay up and Li Hua is usually stay up.",5e03a3c496eadfcd2bd6ab45c3b61f3f
"Flying bike
My invention is a flying bike. It has two wheels and two wings.
The flying bike is very practical. It can run on land and fly in the sky. It has two ability, take photos and talk with you. The flying bike has faster speed, and it used solar power is more usefu I want to give the flying bike two small wings so that it can run under the water, and two wheels so that it can double speed run faster than cars.",687262234e24b21a8c47d196888b74db
"I know you are going to visit HongKong next week. So let me tell you something about it. 
The Hong Kong is in the south in China, it's one of the modern cities in the world. 
Thousands of people from all over the world come to Hong Kong for travelling every year, because Hong Kon is a shopping paradise. And it has many place, such us the Ocean Park and Hong Kong Disneyland. If you love delicious food, Hong Kong is a delicious food paradise, has many delicious foods of the world.",5e04a4e194c575c2554966ca1325fb45
"I have two friends. They are Wang Fang and Li Hua. Wang Fang always finishs homework on 9:00 p.m. Li Hua seldom finishs homework on 8:30 p.m. Wang Fang always helps her sister with the housework. Li Hua seldom helps her mother with the housework. Wang Fang seldom walks to school. Li hua usually walks to school. Wang Fang never stays up. Li Hua usually stays up. 
This is Wang Fang and Li Hua's daily life.",d17e638f9a422d47e6f0e7f9637d75b2
"like Cool Player, everyday play sport for one hour. like smart Readers, everyday read the three hour book like cooks, you make learn about cooks.",e71d7bdebdc1b085d0ac6902101057cc
"I have two friends. They are Wang Fang and Li Hua. They are my best friends. 
Wang Fang always finishes homework on time, but Li Hua never finishes homework on time. Wang Fang always helps me with the housework, and Li Hua seldom helps with the housework. Wang Fang seldom walks to school. Li Hua usually walks to school. Wang Fang never stays up, but Li Hua usually stays up. I think Wang Fang has lots of good hobbies. So, I like to playing with her better. 
Have good hobbies is eaily to make friends with",8c534ccc85693d11db512257cca7f644
"He shouted, ""Be careful! You most almost fall off the pedal. "" But Mr Field didn't heard him.  
The worker was worried. He was thing trying his best to think how can him let Mr Field know he almost fall off the pedal. "" After a seconds, he got an idea. He got an water gan and decided to shoot the picture. In fact, he didn't shoot. However, when Mr Field saw him, he was surprised that the worker want to shoot his picture. 
And he climbed down the pedal. 
Finally, Mr Field was safe.",19d459ae32ffe1b77fe53b1c8e8ac227
"The worker thought a lot but he couldn't find a right way to save him. Then, a bird was flying in the sky and fell off to the leaves on a tree. The worker ran to here. Suddenly he saw the painter's pens under the tree so he find a way. He putted the pen on to the picture. The painter walked to the picture and knew what's wrong. At last, the painter was savety and the worker was very happy. Two days later, the painter took the painting to the King, the king was exciting.",5e07deb67a563347c8211b7f3022a739
"I know you are going to vist Hay Kong next week so let me tell you something about it. 
Hong Kong is in the sonh of the China. Hong Kong is have more then money one of the all over the world. If you like shopping, you will love Hong Kong very much, because Hongkong is a shopping paradise. And there are many place of interest Eg: the Ocean Park, You will see many sea animals in there; Hong Kong Disneyland, If you go to there, you will love it, of coue, there are many interesting games in there. If you like eating direction food, you will love Hongkong. Because Hong Kong is a food paradise. You can eat DimSum in there. See you next week,
Hong Kong welcome for you.",ba3c0e7bb214452558ad46aab795c467
"I'm glad to receive your letter. Now let me introduce the seasons in Shenzhen to you. In spring, the weather is warm and wet. In summer, the weather is very hot and rainy. The summer is long. In autumn, the weather is cool and dry. Winter is the best cold season in Shenzhen.",5e107c1b494679b2910c9c41edc3adbd
"Let's goes to the new school,but you very club. Do you like the club? Cool Player: sports one time every day. Look the part. Smart Readers: reading books.  Singing music: Will can dance and singing song. Play guite.  Life music house.",e3c6e431bdf784a031b2f12ea71fd3dd
"Our school's clubs
Hello, every one! Our school has many clubs. like , cool player club. cool player club is a bout sport club. If you in this club, you will take sport one hour every day and watch the match. It can make you keep heal Smart Readers club can read good books, ride read book note. It can make you learn morn than. Good cooks can teach you make healthy paper. and teach you how to make rice and vegetable. Film Club is very important. It will give you see many English film. You can learn more than English at that.
welcome to our school's club!",bb9e40d270b54f171629abe50657cb42
